date,character_name,world_name,character_class,character_level,character_exp,character_exp_rate,character_date_create,past_level,growth,create_year,create_year_month
2025-04-27 00:00:00+09:00,퇴계동금쪽이,루나,카데나,280.0,28635559853469.0,85.104,2024-08-07 00:00:00+09:00,280.0,0.0,2024.0,2024-08
2025-04-27 00:00:00+09:00,둥둥레아,오로라,카데나,280.0,28505225018203.0,84.717,2021-02-15 00:00:00+09:00,280.0,0.0,2021.0,2021-02
2025-04-27 00:00:00+09:00,뉴네카데나,엘리시움,카데나,280.0,28457017023267.0,84.574,2024-08-18 00:00:00+09:00,280.0,0.0,2024.0,2024-08
2025-04-27 00:00:00+09:00,막일해,스카니아,카데나,280.0,28239759470521.0,83.928,2024-07-28 00:00:00+09:00,280.0,0.0,2024.0,2024-07
2025-04-27 00:00:00+09:00,어스름카나,엘리시움,카데나,280.0,28115674495910.0,83.559,2024-01-09 00:00:00+09:00,280.0,0.0,2024.0,2024-01
2025-04-27 00:00:00+09:00,킬범,엘리시움,카데나,280.0,27865513710373.0,82.816,2018-12-31 00:00:00+09:00,280.0,0.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,MC마틴,스카니아,카데나,280.0,28032932127384.0,83.313,2017-08-04 00:00:00+09:00,279.0,1.0,2017.0,2017-08
2025-04-27 00:00:00+09:00,관창,크로아,카데나,280.0,27776452705141.0,82.551,2019-01-11 00:00:00+09:00,280.0,0.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,체이스연습중,이노시스,카데나,280.0,28015050089191.0,83.260,2019-01-11 00:00:00+09:00,280.0,0.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,르안,루나,카데나,280.0,27441870911086.0,81.557,2019-03-14 00:00:00+09:00,280.0,0.0,2019.0,2019-03
2025-04-27 00:00:00+09:00,아네스타스,오로라,카데나,280.0,27413942570771.0,81.474,2023-07-06 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,으캬,루나,카데나,280.0,27263628961156.0,81.027,2019-06-20 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,강건형,베라,카데나,280.0,27262919358542.0,81.025,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,정세창,챌린저스,카데나,280.0,27119126114948.0,80.598,2025-01-01 00:00:00+09:00,278.0,2.0,2025.0,2025-01
2025-04-27 00:00:00+09:00,백수지겹다,루나,카데나,280.0,26917921270492.0,80.000,2017-07-07 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,크랄레스,엘리시움,카데나,280.0,26629637868390.0,79.143,2019-11-10 00:00:00+09:00,280.0,0.0,2019.0,2019-11
2025-04-27 00:00:00+09:00,척숭이,유니온,카데나,280.0,27209208506581.0,80.865,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,갠줄,베라,카데나,280.0,26642430685935.0,79.181,2018-07-02 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,잡아버섯,챌린저스,카데나,280.0,26138549040612.0,77.683,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,가을이별,스카니아,카데나,280.0,25844697345644.0,76.810,2019-06-20 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,사일러스스,챌린저스,카데나,280.0,29392389905638.0,87.354,2024-12-21 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,카되나여,챌린저스4,카데나,280.0,25718192655647.0,76.434,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,털털녀,크로아,카데나,280.0,25361744555189.0,75.375,2023-06-16 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,믹친,베라,카데나,280.0,25097726563350.0,74.590,2020-01-22 00:00:00+09:00,280.0,0.0,2020.0,2020-01
2025-04-27 00:00:00+09:00,몹루,스카니아,카데나,280.0,25230364867749.0,74.984,2024-12-21 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,여울가린,오로라,카데나,280.0,25041845316628.0,74.424,2021-02-07 00:00:00+09:00,280.0,0.0,2021.0,2021-02
2025-04-27 00:00:00+09:00,멋진새,베라,카데나,280.0,25090695193746.0,74.569,2018-05-30 00:00:00+09:00,280.0,0.0,2018.0,2018-05
2025-04-27 00:00:00+09:00,카데썽쭌,루나,카데나,280.0,24909650503799.0,74.031,2018-07-08 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,진쪼물,루나,카데나,280.0,24733495538021.0,73.507,2019-06-20 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,쭝튜,스카니아,카데나,280.0,26236446656662.0,77.974,2019-06-22 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,해롱쿨쿨,크로아,카데나,280.0,24481036832065.0,72.757,2020-08-06 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,모델녀,스카니아,카데나,280.0,24423792199643.0,72.587,2018-05-24 00:00:00+09:00,280.0,0.0,2018.0,2018-05
2025-04-27 00:00:00+09:00,은남,루나,카데나,280.0,24383681945670.0,72.468,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,왕녀튀어,스카니아,카데나,280.0,24400051265874.0,72.516,2023-06-25 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,줏누,루나,카데나,280.0,24240728220344.0,72.043,2019-07-06 00:00:00+09:00,280.0,0.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,혈쇄검주,엘리시움,카데나,280.0,24050604063184.0,71.478,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,아돼나,루나,카데나,280.0,23926644313811.0,71.110,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,마이멍규13,루나,카데나,280.0,23719219005480.0,70.493,2019-01-06 00:00:00+09:00,280.0,0.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,보거스닐,노바,카데나,280.0,23862401959812.0,70.919,2017-08-02 00:00:00+09:00,280.0,0.0,2017.0,2017-08
2025-04-27 00:00:00+09:00,돌왕카,스카니아,카데나,280.0,24209564261868.0,71.950,2024-06-20 00:00:00+09:00,280.0,0.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,G데나,루나,카데나,280.0,23523739083797.0,69.912,2019-01-19 00:00:00+09:00,279.0,1.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,궁주,스카니아,카데나,280.0,24693828338326.0,73.390,2020-01-24 00:00:00+09:00,279.0,1.0,2020.0,2020-01
2025-04-27 00:00:00+09:00,안임주,베라,카데나,280.0,23218038766853.0,69.004,2019-08-04 00:00:00+09:00,280.0,0.0,2019.0,2019-08
2025-04-27 00:00:00+09:00,GraFaNa1,엘리시움,카데나,280.0,23396436474510.0,69.534,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,커덴,루나,카데나,280.0,22506749579995.0,66.890,2024-06-29 00:00:00+09:00,280.0,0.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,z어려운길z,스카니아,카데나,280.0,22406401351610.0,66.591,2023-07-11 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,카델레이나,크로아,카데나,280.0,22252698256863.0,66.135,2020-12-17 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,아이엠딸기,엘리시움,카데나,280.0,21900714919366.0,65.088,2023-06-20 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,퀀탁,엘리시움,카데나,280.0,21510972150344.0,63.930,2024-07-18 00:00:00+09:00,280.0,0.0,2024.0,2024-07
2025-04-27 00:00:00+09:00,섬손,엘리시움,카데나,280.0,22197066668662.0,65.969,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,스택,크로아,카데나,280.0,21331256470256.0,63.396,2019-07-31 00:00:00+09:00,280.0,0.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,한강석,스카니아,카데나,280.0,21327949799517.0,63.386,2017-07-01 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,소시오패스,스카니아,카데나,280.0,21252313772035.0,63.161,2019-01-05 00:00:00+09:00,280.0,0.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,콘나물,이노시스,카데나,280.0,21171036404965.0,62.920,2018-07-14 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,안녕세비,크로아,카데나,280.0,21311937263765.0,63.339,2018-12-28 00:00:00+09:00,280.0,0.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,은구랭,크로아,카데나,280.0,21109724657966.0,62.738,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,널구속할사슬,오로라,카데나,280.0,22283649764199.0,66.227,2023-12-21 00:00:00+09:00,280.0,0.0,2023.0,2023-12
2025-04-27 00:00:00+09:00,카포찜,챌린저스3,카데나,280.0,21190516116577.0,62.978,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,부부체인,스카니아,카데나,280.0,23208148426922.0,68.974,2025-01-15 00:00:00+09:00,277.0,3.0,2025.0,2025-01
2025-04-27 00:00:00+09:00,다몽띵,챌린저스4,카데나,280.0,20971557164655.0,62.327,2024-12-20 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,과학탐구,루나,카데나,280.0,24739324019246.0,73.525,2017-10-08 00:00:00+09:00,279.0,1.0,2017.0,2017-10
2025-04-27 00:00:00+09:00,혁키1,스카니아,카데나,280.0,20861271255503.0,61.999,2018-11-17 00:00:00+09:00,280.0,0.0,2018.0,2018-11
2025-04-27 00:00:00+09:00,스몰렛,스카니아,카데나,280.0,20447801843683.0,60.770,2024-01-12 00:00:00+09:00,280.0,0.0,2024.0,2024-01
2025-04-27 00:00:00+09:00,개대체,크로아,카데나,280.0,24128263233748.0,71.709,2020-12-12 00:00:00+09:00,278.0,2.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,리부트다녀와,스카니아,카데나,280.0,19818902266612.0,58.901,2024-03-04 00:00:00+09:00,280.0,0.0,2024.0,2024-03
2025-04-27 00:00:00+09:00,마뇽찰싹,베라,카데나,280.0,19681390937342.0,58.493,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,학로,루나,카데나,280.0,19630075784979.0,58.340,2020-06-25 00:00:00+09:00,280.0,0.0,2020.0,2020-06
2025-04-27 00:00:00+09:00,쩌루,루나,카데나,280.0,20316745236515.0,60.381,2022-06-19 00:00:00+09:00,280.0,0.0,2022.0,2022-06
2025-04-27 00:00:00+09:00,뿔템,챌린저스3,카데나,280.0,21014509806636.0,62.455,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,심쿵,루나,카데나,280.0,19255898155904.0,57.228,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,혜성의조각,크로아,카데나,280.0,19246754779894.0,57.201,2023-06-15 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,장미유진,엘리시움,카데나,280.0,20036033220466.0,59.547,2017-09-02 00:00:00+09:00,280.0,0.0,2017.0,2017-09
2025-04-27 00:00:00+09:00,해카데나피,스카니아,카데나,280.0,19133007517414.0,56.863,2024-08-19 00:00:00+09:00,279.0,1.0,2024.0,2024-08
2025-04-27 00:00:00+09:00,염원화,루나,카데나,280.0,19120219706257.0,56.825,2018-08-12 00:00:00+09:00,280.0,0.0,2018.0,2018-08
2025-04-27 00:00:00+09:00,비벼도데나,오로라,카데나,280.0,18979358165105.0,56.406,2025-01-28 00:00:00+09:00,277.0,3.0,2025.0,2025-01
2025-04-27 00:00:00+09:00,미이시,크로아,카데나,280.0,18692340690917.0,55.553,2019-06-20 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,권률,루나,카데나,280.0,18839551263365.0,55.991,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,혐리다,오로라,카데나,280.0,18575686602802.0,55.207,2022-06-15 00:00:00+09:00,280.0,0.0,2022.0,2022-06
2025-04-27 00:00:00+09:00,딸피카데나,엘리시움,카데나,280.0,18332174083549.0,54.483,2024-12-21 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,권하율,레드,카데나,280.0,18323158866315.0,54.456,2021-06-18 00:00:00+09:00,280.0,0.0,2021.0,2021-06
2025-04-27 00:00:00+09:00,이틀만니꺼해,챌린저스,카데나,280.0,19027641848028.0,56.550,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,8인치스피너,스카니아,카데나,280.0,22652507931592.0,67.323,2023-07-24 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,연휭,엘리시움,카데나,280.0,17835401978571.0,53.006,2017-07-15 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,누낙,루나,카데나,280.0,17594157532709.0,52.289,2023-01-08 00:00:00+09:00,280.0,0.0,2023.0,2023-01
2025-04-27 00:00:00+09:00,호랑이오야봉,엘리시움,카데나,280.0,17277054254038.0,51.347,2019-07-26 00:00:00+09:00,280.0,0.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,A카데나E,유니온,카데나,280.0,17288841529823.0,51.382,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,울진에사는김,스카니아,카데나,280.0,16995477888173.0,50.510,2024-04-09 00:00:00+09:00,280.0,0.0,2024.0,2024-04
2025-04-27 00:00:00+09:00,자투사기단,베라,카데나,280.0,16912922869412.0,50.265,2019-06-24 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,월미미,엘리시움,카데나,280.0,16880175667372.0,50.168,2018-06-03 00:00:00+09:00,280.0,0.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,도원경카데나,이노시스,카데나,280.0,19238617554281.0,57.177,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,삐냐노,베라,카데나,280.0,16537471801451.0,49.149,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,오징혜,이노시스,카데나,280.0,16621976599782.0,49.400,2018-05-21 00:00:00+09:00,280.0,0.0,2018.0,2018-05
2025-04-27 00:00:00+09:00,즛토먀요,루나,카데나,280.0,16737597347441.0,49.744,2018-07-05 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,내옆뻥튀기,베라,카데나,280.0,16400484226858.0,48.742,2022-12-22 00:00:00+09:00,280.0,0.0,2022.0,2022-12
2025-04-27 00:00:00+09:00,비관,챌린저스,카데나,280.0,16032731259845.0,47.649,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,능옥이,크로아,카데나,280.0,15791256769907.0,46.931,2024-01-05 00:00:00+09:00,280.0,0.0,2024.0,2024-01
2025-04-27 00:00:00+09:00,작열파동,루나,카데나,280.0,15777849835334.0,46.891,2017-06-23 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,서해별빛열차,엘리시움,카데나,280.0,17003727993677.0,50.535,2022-08-22 00:00:00+09:00,280.0,0.0,2022.0,2022-08
2025-04-27 00:00:00+09:00,아쨔,엘리시움,카데나,280.0,15606356275749.0,46.382,2019-11-03 00:00:00+09:00,280.0,0.0,2019.0,2019-11
2025-04-27 00:00:00+09:00,디두링,루나,카데나,280.0,15762642327711.0,46.846,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,가을o,제니스,카데나,280.0,15577169780469.0,46.295,2017-07-08 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,레서킨,엘리시움,카데나,280.0,15380488692289.0,45.711,2019-09-20 00:00:00+09:00,279.0,1.0,2019.0,2019-09
2025-04-27 00:00:00+09:00,얼마써줄래,루나,카데나,280.0,15079322858966.0,44.815,2019-11-04 00:00:00+09:00,279.0,1.0,2019.0,2019-11
2025-04-27 00:00:00+09:00,히든빠따,스카니아,카데나,280.0,14899462837517.0,44.281,2019-12-19 00:00:00+09:00,280.0,0.0,2019.0,2019-12
2025-04-27 00:00:00+09:00,Silencer,크로아,카데나,280.0,15091423311162.0,44.851,2017-07-15 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,연아임,루나,카데나,280.0,14701058907786.0,43.691,2020-05-19 00:00:00+09:00,280.0,0.0,2020.0,2020-05
2025-04-27 00:00:00+09:00,선준전,스카니아,카데나,280.0,14489104496951.0,43.061,2019-03-02 00:00:00+09:00,280.0,0.0,2019.0,2019-03
2025-04-27 00:00:00+09:00,어딜계집OI,오로라,카데나,280.0,14604853255971.0,43.405,2025-01-05 00:00:00+09:00,277.0,3.0,2025.0,2025-01
2025-04-27 00:00:00+09:00,소미료,크로아,카데나,280.0,14165099549654.0,42.098,2020-02-12 00:00:00+09:00,280.0,0.0,2020.0,2020-02
2025-04-27 00:00:00+09:00,돤카데나,루나,카데나,280.0,14250160384122.0,42.351,2021-06-18 00:00:00+09:00,279.0,1.0,2021.0,2021-06
2025-04-27 00:00:00+09:00,신인범,엘리시움,카데나,280.0,14119275865154.0,41.962,2017-07-12 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,오로록카데나,베라,카데나,280.0,14109808605543.0,41.934,2018-06-21 00:00:00+09:00,280.0,0.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,렉시온,엘리시움,카데나,280.0,14101991630728.0,41.911,2017-06-22 00:00:00+09:00,279.0,1.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,나성혁이,스카니아,카데나,280.0,13701479411309.0,40.721,2018-12-27 00:00:00+09:00,280.0,0.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,CAMERA,스카니아,카데나,280.0,13698951515447.0,40.713,2017-07-01 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,몽쿠,이노시스,카데나,280.0,13746439681613.0,40.854,2019-09-28 00:00:00+09:00,280.0,0.0,2019.0,2019-09
2025-04-27 00:00:00+09:00,태빵내꺼야,스카니아,카데나,280.0,13334505122257.0,39.630,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,딸기모,크로아,카데나,280.0,13306002262531.0,39.545,2020-09-06 00:00:00+09:00,280.0,0.0,2020.0,2020-09
2025-04-27 00:00:00+09:00,혐송,엘리시움,카데나,280.0,13274169483860.0,39.451,2020-08-08 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,복숭수박,크로아,카데나,280.0,14003829092858.0,41.619,2019-06-20 00:00:00+09:00,280.0,0.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,민둘맨둘,엘리시움,카데나,280.0,13209100886654.0,39.257,2019-10-03 00:00:00+09:00,280.0,0.0,2019.0,2019-10
2025-04-27 00:00:00+09:00,슬슬면,이노시스,카데나,280.0,13464916603549.0,40.017,2024-12-25 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,카솜잉,크로아,카데나,280.0,13195817595031.0,39.218,2020-12-17 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,사슬광부,스카니아,카데나,280.0,12995392836336.0,38.622,2020-08-11 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,은미장,크로아,카데나,280.0,12820999272012.0,38.104,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,lucidream,오로라,카데나,280.0,13511828544575.0,40.157,2020-01-13 00:00:00+09:00,279.0,1.0,2020.0,2020-01
2025-04-27 00:00:00+09:00,뫄아압,엘리시움,카데나,280.0,12779798601898.0,37.981,,280.0,0.0,,
2025-04-27 00:00:00+09:00,보화탱,베라,카데나,280.0,12694443321923.0,37.728,2020-12-17 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,체인쓴나,챌린저스4,카데나,280.0,13738664025668.0,40.831,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,엘베방귀빌런,크로아,카데나,280.0,12299924943237.0,36.555,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,이리야별무리,베라,카데나,280.0,11977240348394.0,35.596,2020-12-17 00:00:00+09:00,279.0,1.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,동물원포식자,오로라,카데나,280.0,11962542877026.0,35.552,2018-06-23 00:00:00+09:00,279.0,1.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,스윙킴,루나,카데나,280.0,13080633496242.0,38.875,2023-08-06 00:00:00+09:00,280.0,0.0,2023.0,2023-08
2025-04-27 00:00:00+09:00,강더키,엘리시움,카데나,280.0,11901022254458.0,35.370,2019-03-25 00:00:00+09:00,280.0,0.0,2019.0,2019-03
2025-04-27 00:00:00+09:00,애착사슬인형,루나,카데나,280.0,13591861637984.0,40.395,2023-10-08 00:00:00+09:00,278.0,2.0,2023.0,2023-10
2025-04-27 00:00:00+09:00,랜덤닉카데나,오로라,카데나,280.0,11517738430651.0,34.230,2018-07-06 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,황태빈,스카니아,카데나,280.0,12063045313501.0,35.851,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,체겅민,오로라,카데나,280.0,11614579768737.0,34.518,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,꼬꼬물물데나,챌린저스,카데나,280.0,12367813049500.0,36.757,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,의현이,스카니아,카데나,280.0,11341541341067.0,33.707,2018-12-27 00:00:00+09:00,280.0,0.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,및주,엘리시움,카데나,280.0,11787867695399.0,35.033,2024-12-26 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,매홧,크로아,카데나,280.0,12182094697698.0,36.205,2021-12-30 00:00:00+09:00,279.0,1.0,2021.0,2021-12
2025-04-27 00:00:00+09:00,기똥컨,크로아,카데나,280.0,11225982515864.0,33.363,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,하앙범서,챌린저스4,카데나,280.0,11473104920025.0,34.098,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,Gubbg,엘리시움,카데나,280.0,10918555355548.0,32.450,2020-01-31 00:00:00+09:00,279.0,1.0,2020.0,2020-01
